End Date;End Time;CO; PM10; NO; NO2; NOXasNO2; O3; PM25; SO2
31/12/2020;01:00:00;0.137671;16.275;2.29352;35.60246;39.11915;20.88833;13.16;1.93091
31/12/2020;02:00:00;0.14665;14.775;6.49111;44.37741;54.3303;10.22796;12.382;1.51401
31/12/2020;03:00:00;0.167599;14.225;3.44029;39.00891;44.28394;11.22581;12.123;1.11905
31/12/2020;04:00:00;0.137671;14.375;1.88242;29.15205;32.03838;21.75313;12.264;1.18488
31/12/2020;05:00:00;0.143658;13.675;2.3368;25.50641;29.08945;26.39313;11.392;1.05322
31/12/2020;06:00:00;0.113728;12.9;3.31046;30.56111;35.63708;22.10238;10.826;1.11905
31/12/2020;07:00:00;0.236435;13.65;9.50947;37.30021;51.88119;15.76603;10.755;1.31653
31/12/2020;08:00:00;0.2095;14.225;9.7042;35.70209;50.58166;16.11528;10.542;0.85574
31/12/2020;09:00:00;0.131686;15.4;14.73481;37.53514;60.1282;16.06539;12.524;1.31653
31/12/2020;10:00:00;0.167599;16.4;11.55417;28.61706;46.3332;25.74453;14.269;1.38235
31/12/2020;11:00:00;0.152636;14.375;12.88484;28.72594;48.48242;29.13722;12.406;1.11905
31/12/2020;12:00:00;0.077814;8.85;7.69196;21.99358;33.78775;42.70798;7.028;1.11905
31/12/2020;13:00:00;0.107743;7.475;7.72441;22.99343;34.83737;45.35228;6.109;1.71149
31/12/2020;14:00:00;0.122707;11.2;7.6595;27.49137;39.23578;37.02024;9.717;1.71149
31/12/2020;15:00:00;0.221472;16.375;10.09367;38.25378;53.73052;23.49937;14.434;1.31653
31/12/2020;16:00:00;0.200522;15.825;7.10776;34.5851;45.48351;23.84862;14.127;1.11905
31/12/2020;17:00:00;0.254393;17.375;8.5358;35.0445;48.13255;19.05894;15.731;1.18488
31/12/2020;18:00:00;0.248407;19.2;6.55602;32.83204;42.88445;17.26281;17.972;0.92157
31/12/2020;19:00:00;0.248407;28.9;6.55602;33.08194;43.13436;14.86797;26.651;0.9874
31/12/2020;20:00:00;0.278336;29.025;6.52356;32.08209;42.08474;15.76603;26.604;1.05322
31/12/2020;21:00:00;0.191542;23.1;4.02449;24.31816;30.48895;22.95055;21.038;0.92157
31/12/2020;22:00:00;0.224464;21.65;4.05694;22.46904;28.6896;25.84432;19.741;0.9874
31/12/2020;23:00:00;0.245415;16.675;3.47274;19.76611;25.0909;26.99184;14.811;0.78992
31/12/2020;24:00:00;0.054671;9.1;1.45301;10.75977;12.98769;60.66928;7.6;0.88221
31/12/2019;01:00:00;0.057549;7.7;1.27689;17.32074;19.27861;49.36031;2.7;0.17644
31/12/2019;02:00:00;0.086323;5.6;5.58088;32.08004;40.63727;35.87271;7.6;0.46316
31/12/2019;03:00:00;0.11222;5.3;3.33532;32.63139;37.74548;31.98109;3.8;0.39699
31/12/2019;04:00:00;0.11222;8.7;6.14228;42.07615;51.49417;16.56431;6.8;0.39699
31/12/2019;05:00:00;0.086323;11.4;7.0339;41.77441;52.55957;23.05034;8.5;0.52933
31/12/2019;06:00:00;0.181278;13.2;35.46669;51.85378;106.23527;2.54452;8.2;0.92632
31/12/2019;07:00:00;0.471898;13.9;74.69799;55.16716;169.70248;1.14753;8.6;1.32331
31/12/2019;08:00:00;0.40284;15.9;83.54815;68.84081;196.94619;2.34495;10.4;1.65414
31/12/2019;09:00:00;0.215807;15.5;38.04248;59.77585;118.10683;11.27571;11.9;0.86015
31/12/2019;10:00:00;0.328026;15.2;71.92406;65.4577;175.73972;8.58151;10.7;1.65414
31/12/2019;11:00:00;0.21293;17.5;29.0272;48.33396;92.84171;20.6056;13.2;0.79399
31/12/2019;12:00:00;0.161136;16.1;20.04495;47.0388;77.77396;21.75313;12.5;1.38948
31/12/2019;13:00:00;0.164014;22.4;18.92217;51.0941;80.10769;19.55786;17.3;2.97745
31/12/2019;14:00:00;0.27911;26.2;28.89511;61.01686;105.32207;9.62925;20.5;3.96994
31/12/2019;15:00:00;0.376942;31.1;35.46669;66.36347;120.74496;4.29076;25.2;2.18347
31/12/2019;16:00:00;0.405717;40.1;69.87663;72.6557;179.79838;2.19527;26.1;2.3158
31/12/2019;17:00:00;0.227317;41.7;13.11013;59.39698;79.49889;7.68345;4.1;1.19098
31/12/2019;18:00:00;0.187032;30.6;12.91199;54.01867;73.81677;12.6228;24;1.32331
31/12/2019;19:00:00;0.155381;20.2;5.81205;38.62531;47.53699;28.83787;18;0.66166
31/12/2019;20:00:00;0.123729;21.7;3.50044;31.41429;36.78155;35.47357;18.3;0.99248
31/12/2019;21:00:00;0.123729;23;3.23625;32.42817;37.39035;29.03744;21.6;0.72782
31/12/2019;22:00:00;0.149626;25.9;2.47672;35.16549;38.96308;24.89636;24.9;1.05865
31/12/2019;23:00:00;0.158258;30;3.46741;34.15379;39.47041;20.80517;24.4;0.99248
31/12/2019;24:00:00;0.163808;4.3;1.41038;10.79172;12.95427;58.20792;3.8;1.01942
31/12/2018;01:00:00;0.074104;7.8;0.48482;7.66673;8.4101;58.47401;-1.3;0.83407
31/12/2018;02:00:00;0.084828;4.6;0.42973;6.76776;7.42666;59.32218;-0.8;0.83407
31/12/2018;03:00:00;0.187208;8.4;0.79334;7.38018;8.59662;57.67573;1.9;1.04259
31/12/2018;04:00:00;0.064352;8.1;0.72723;7.68502;8.80009;56.87745;1.7;1.39012
31/12/2018;05:00:00;0.067278;5.8;0.95862;9.51753;10.98739;56.27874;-1.6;1.04259
31/12/2018;06:00:00;0.067278;5.5;1.15695;12.77415;14.54812;55.13121;0.4;1.32061
31/12/2018;07:00:00;0.204758;6.9;4.69392;21.94986;29.14711;47.2482;-1.1;1.1816
31/12/2018;08:00:00;0.22231;7.1;4.95837;22.35826;29.96099;44.95314;1;0.97308
31/12/2018;09:00:00;0.204758;5.6;4.92532;18.69561;26.24766;52.03788;-1.4;1.1816
31/12/2018;10:00:00;0.304214;10.9;6.11532;21.29644;30.67313;51.83831;2.1;1.04259
31/12/2018;11:00:00;0.254486;12.9;5.52032;19.71625;28.18062;54.93164;2.1;1.25111
31/12/2018;12:00:00;0.23401;13;5.3881;19.41032;27.67195;56.62799;1.7;0.97308
31/12/2018;13:00:00;0.225234;15.5;5.65254;21.44648;30.11359;54.78197;2.1;1.04259
31/12/2018;14:00:00;0.184284;15.5;5.22282;19.91808;27.92629;55.08132;3.7;1.25111
31/12/2018;15:00:00;0.193058;13.4;5.91699;22.46529;31.53788;52.48691;3.6;1.25111
31/12/2018;16:00:00;0.181358;12.7;6.47894;23.84182;33.77605;50.44132;3.7;1.1816
31/12/2018;17:00:00;0.178432;17.1;7.07394;21.70868;32.55523;51.28949;4;1.04259
31/12/2018;18:00:00;0.22231;15.1;5.15671;20.12119;28.02802;54.23315;2.2;1.45962
31/12/2018;19:00:00;0.198908;14.6;5.05754;20.73105;28.48583;51.68863;2.7;1.04259
31/12/2018;20:00:00;0.207684;16.7;4.79309;19.71223;27.06154;51.33938;3.2;1.39012
31/12/2018;21:00:00;0.122856;16.3;4.13197;17.52128;23.85688;54.33293;7.3;1.1816
31/12/2018;22:00:00;0.117006;18.2;4.19809;16.14822;22.58519;56.72777;2.6;1.04259
31/12/2018;23:00:00;0.090678;16.1;3.90058;15.99397;21.97478;56.12906;4.2;1.52913
31/12/2018;24:00:00;0.128208;20.2;1.43078;33.69737;35.8912;35.65651;14.2;1.88966
31/12/2017;01:00:00;0.113638;26.4;1.76096;20.27027;22.97037;48.49551;7.9;1.98414
31/12/2017;02:00:00;0.136948;18.6;1.81599;22.55049;25.33497;43.2568;10.1;1.62983
31/12/2017;03:00:00;0.119466;10.7;1.11436;16.02582;17.73448;49.79272;6.1;1.55897
31/12/2017;04:00:00;0.072845;5.6;0.57781;3.35764;4.24361;72.4938;6.3;1.70069
31/12/2017;05:00:00;0.12238;9;3.38434;5.00807;10.19732;74.4895;7.1;1.62983
31/12/2017;06:00:00;0.148603;17.3;4.58125;8.49319;15.51767;75.53725;11;2.40932
31/12/2017;07:00:00;0.163173;15.4;5.94324;11.97852;21.09136;72.19445;13;2.19673
31/12/2017;08:00:00;0.177742;18.1;6.97505;14.07;24.76493;69.10111;7;2.33845
31/12/2017;09:00:00;0.20688;17.6;7.92432;18.31485;30.4653;64.81036;6.6;2.76362
31/12/2017;10:00:00;0.212707;13.2;8.79104;19.64606;33.12547;63.91229;5;2.33845
31/12/2017;11:00:00;0.180656;14.3;7.3465;15.90727;27.17175;68.75187;4.9;2.40932
31/12/2017;12:00:00;0.195225;13.1;8.04814;18.82171;31.16201;65.80821;5;2.48018
31/12/2017;13:00:00;0.20688;11.7;8.21323;21.54543;34.13887;65.35918;7.7;2.90535
31/12/2017;14:00:00;0.323431;15.9;14.15646;39.28766;60.99393;44.10497;9.7;2.33845
31/12/2017;15:00:00;0.276811;15.9;10.81339;33.77295;50.35325;50.591;3.1;2.40932
31/12/2017;16:00:00;0.134034;10.7;4.33361;29.01419;35.65896;55.92949;7.2;2.26759
31/12/2017;17:00:00;0.221448;8.6;7.30523;44.34572;55.54691;43.55615;7.4;2.40932
31/12/2017;18:00:00;0.171914;7.1;4.78761;35.66521;43.0061;50.04218;3.6;1.84242
31/12/2017;19:00:00;0.166086;5.8;4.53997;25.72091;32.68211;57.52605;7.3;1.98414
31/12/2017;20:00:00;0.236017;1.7;10.15303;32.12531;47.69307;56.82756;1.9;2.19673
31/12/2017;21:00:00;0.326345;3.9;13.4961;43.91043;64.60416;44.95314;3.8;2.48018
31/12/2017;22:00:00;0.154431;6.2;10.89594;42.19693;58.9038;46.64949;2.8;2.6219
31/12/2017;23:00:00;0.099069;6.4;8.29577;31.17283;43.89283;52.83616;4.6;2.12587
31/12/2017;24:00:00;0.279117;17.3;2.83595;19.99838;24.34676;48.22942;6.5;0.92511
31/12/2016;01:00:00;0.268057;17.1;3.04799;35.54318;40.21669;31.0664;8.6;0.92511
31/12/2016;02:00:00;0.228183;17.1;2.81827;25.92298;30.24428;39.81422;7.5;0.62465
31/12/2016;03:00:00;0.276498;13.8;1.48896;10.02628;12.30933;58.87315;6.2;1.18011
31/12/2016;04:00:00;0.227892;12;1.16934;8.31555;10.10852;62.5153;6.1;1.18011
31/12/2016;05:00:00;0.228183;9.9;2.39201;15.24502;18.91271;58.27444;7.6;1.45751
31/12/2016;06:00:00;0.233422;10.6;1.86066;11.82068;14.67366;62.01638;7.8;1.45751
31/12/2016;07:00:00;0.250594;10.7;4.73194;25.84122;33.09677;52.63659;7.1;1.59588
31/12/2016;08:00:00;0.227892;11.4;3.98731;18.17927;24.29305;59.42197;3.7;1.17944
31/12/2016;09:00:00;0.253505;10.7;4.46596;19.97224;26.81994;58.02498;5.6;1.31848
31/12/2016;10:00:00;0.250885;12.2;5.05063;23.56009;31.30428;56.02928;5.3;1.66572
31/12/2016;11:00:00;0.31055;12.2;7.38994;28.20555;39.53663;52.83616;5;1.59654
31/12/2016;12:00:00;0.279408;11.1;6.64561;23.47785;33.66765;54.33293;7.3;1.38766
31/12/2016;13:00:00;0.276206;9.4;5.63593;19.15751;27.79914;59.92089;5.6;1.17944
31/12/2016;14:00:00;0.231094;9.4;2.87066;14.26677;18.66839;62.66498;2.9;1.59654
31/12/2016;15:00:00;0.247684;11.7;2.65831;19.40183;23.47785;59.02283;3.6;1.38766
31/12/2016;16:00:00;0.29105;9.5;2.44564;23.23305;26.98298;54.63229;7.1;1.52669
31/12/2016;17:00:00;0.313752;10.9;4.6253;34.48333;41.57536;41.51056;6.9;1.87327
31/12/2016;18:00:00;0.299199;13.2;2.65831;27.63563;31.71164;48.09637;5.8;1.66506
31/12/2016;19:00:00;0.293378;13.8;2.17935;26.00665;29.34827;48.94454;5.5;1.94312
31/12/2016;20:00:00;0.301819;15.8;2.17997;24.78218;28.12475;49.74282;9;2.08149
31/12/2016;21:00:00;0.273587;11.2;2.71163;22.09177;26.24954;53.83401;6.2;2.49726
31/12/2016;22:00:00;0.262236;12.9;4.62561;27.06474;34.15725;48.5953;8.7;1.80409
31/12/2016;23:00:00;0.293378;11.7;4.6253;26.16826;33.26029;50.29164;5.5;1.80409
31/12/2016;24:00:00;0.330924;2.4;1.55871;17.20485;19.59484;61.36711;3.6;1.3065
31/12/2015;01:00:00;0.160951;7.1;0.89099;20.82394;22.1901;61.2946;4;1.56816
31/12/2015;02:00:00;0.172884;4.1;0.76834;20.94331;22.12141;58.84022;2.8;1.04507
31/12/2015;03:00:00;0.169682;2.4;1.03526;28.57418;30.16156;47.0616;3.2;1.17612
31/12/2015;04:00:00;0.190929;1.4;2.33775;35.89619;39.48069;34.40986;7.5;0.85016
31/12/2015;05:00:00;0.333834;0.9;3.64025;36.5101;42.09173;38.55443;6.1;0.97988
31/12/2015;06:00:00;0.506718;2;5.34343;25.75755;33.9507;57.80495;4.9;1.24131
31/12/2015;07:00:00;0.366432;0.7;4.64214;24.57945;31.6973;59.60408;3.5;0.97988
31/12/2015;08:00:00;0.43803;6.2;6.94653;34.00186;44.65305;51.26105;1.2;1.17612
31/12/2015;09:00:00;0.366432;3.9;6.1785;24.93757;34.41113;58.45954;4.8;0.91468
31/12/2015;10:00:00;0.369634;5.6;7.54772;25.70591;37.27893;55.40512;2.4;1.43689
31/12/2015;11:00:00;0.342566;11.1;8.44921;24.88688;37.84216;55.40512;3.4;1.50208
31/12/2015;12:00:00;0.31608;8.9;7.61446;25.39848;37.07381;54.15083;6.6;1.24131
31/12/2015;13:00:00;0.235459;12.8;10.41932;31.13407;47.11013;46.67942;7.4;1.3065
31/12/2015;14:00:00;0.27155;17.3;15.9302;50.49;74.91597;26.33875;13.7;1.63313
31/12/2015;15:00:00;0.229347;17.7;10.92074;39.63417;56.37907;38.11837;4.7;1.37169
31/12/2015;16:00:00;0.324812;6.9;6.8798;28.9323;39.48117;54.31447;1.2;0.85016
31/12/2015;17:00:00;0.342566;4.2;8.31544;32.7224;45.47256;50.66035;4;0.97988
31/12/2015;18:00:00;0.402522;2.4;7.07999;29.75181;40.60763;50.77011;9;1.17612
31/12/2015;19:00:00;0.360902;5.4;5.91096;31.08291;40.14624;49.78773;4.3;0.97988
31/12/2015;20:00:00;0.378074;5.2;6.67929;30.0076;40.24904;46.08021;7.1;1.17612
31/12/2015;21:00:00;0.325103;7.4;11.52193;42.80892;60.47564;38.77246;7.2;1.04573
31/12/2015;22:00:00;0.232549;13;7.3809;37.53425;48.85147;40.62696;7.5;1.04507
31/12/2015;23:00:00;0.202862;20.4;6.87948;35.17948;45.72788;37.02772;12.8;1.17612
31/12/2015;24:00:00;0.322481;20;18.60734;50.16647;78.69732;2.52789;15.613;0.70707
31/10/2020;01:00:00;0.173859;12.725;1.35089;30.69684;32.76817;21.68661;10.448;0.79545
31/10/2020;02:00:00;0.252376;14.775;2.25511;33.25533;36.71311;12.12388;12.264;0.59659
31/10/2020;03:00:00;0.260789;18.125;3.92192;32.26077;38.2743;7.13463;15.236;0.79545
31/10/2020;04:00:00;0.157034;13.275;2.05901;19.9082;23.0653;18.70969;11.509;0.39773
31/10/2020;05:00:00;0.095342;7.1;1.99364;21.066;24.12288;25.04604;5.566;0.72916
31/10/2020;06:00:00;0.058888;2.125;1.76487;15.62529;18.33137;46.25035;1.108;0.39773
31/10/2020;07:00:00;0.070105;4.375;1.83023;19.10068;21.907;48.14626;2.311;0.59659
31/10/2020;08:00:00;0.092538;4.375;2.38584;18.80274;22.46097;45.05293;2.359;0.33144
31/10/2020;09:00:00;0.10095;5.875;2.90876;18.00093;22.46097;46.25035;3.278;0.72916
31/10/2020;10:00:00;0.109363;7.05;3.23559;19.06099;24.02216;45.50196;4.717;0.99431
31/10/2020;11:00:00;0.112167;6.1;4.1507;20.42769;26.79201;42.20906;3.868;0.72916
31/10/2020;12:00:00;0.145817;4.85;5.13118;20.78766;28.65536;41.9097;2.759;0.5303
31/10/2020;13:00:00;0.15423;10.025;3.30095;11.7088;16.77019;65.60864;5.189;0.72916
31/10/2020;14:00:00;0.1346;9.8;3.36632;12.16254;17.32416;64.21165;5.118;1.25946
31/10/2020;15:00:00;0.143013;7.85;3.2029;11.05336;15.96441;65.30928;3.797;0.79545
31/10/2020;16:00:00;0.114972;8.075;3.23559;14.57887;19.54004;57.17681;3.892;0.92802
31/10/2020;17:00:00;0.162642;9.55;4.08534;23.2474;29.5115;45.50196;5.024;0.66287
31/10/2020;18:00:00;0.190684;10.775;4.47753;25.26482;32.13026;43.10712;5.991;0.92802
31/10/2020;19:00:00;0.095342;12.725;2.77803;22.83459;27.09417;47.04863;7.146;1.25946
31/10/2020;20:00:00;0.117775;14.05;2.48388;21.92586;25.73443;46.30024;8.208;1.32575
31/10/2020;21:00:00;0.114972;18.6;2.02633;17.89351;21.0005;52.5867;10.024;1.12689
31/10/2020;22:00:00;0.084125;18.425;2.15706;14.01671;17.32416;59.52175;10.212;0.79545
31/10/2020;23:00:00;0.075713;18.2;1.30731;10.38427;12.38879;64.5609;9.151;0.92802
31/10/2020;24:00:00;0.106622;14.6;6.82051;30.53014;40.9881;33.32819;11.8;2.21954
31/10/2019;01:00:00;0.092214;11.9;2.5369;22.43688;26.32673;41.17794;10.9;1.68685
31/10/2019;02:00:00;0.089333;23.3;2.05863;18.40526;21.56178;43.2568;11;1.19856
31/10/2019;03:00:00;0.060515;11.4;1.84029;16.92331;19.74505;43.40648;11.4;1.26514
31/10/2019;04:00:00;0.089333;12.9;2.55769;19.83925;23.76099;38.91615;11;1.26514
31/10/2019;05:00:00;0.100859;14.5;6.14469;29.54246;38.9642;28.6383;11.9;1.19856
31/10/2019;06:00:00;0.193073;19.1;28.25935;52.5263;95.8567;11.87442;14.4;1.53149
31/10/2019;07:00:00;0.198836;20.6;23.14398;53.15064;88.63757;11.67485;17.1;1.66466
31/10/2019;08:00:00;0.216127;22.8;25.01546;54.05797;92.41447;9.52947;18.9;2.53028
31/10/2019;09:00:00;0.259351;26.4;25.14022;49.46826;88.01606;13.72044;18.8;4.79421
31/10/2019;10:00:00;0.207481;29.2;21.02296;39.90876;72.14352;22.20216;22.1;5.12715
31/10/2019;11:00:00;0.149848;31;17.52953;35.65571;62.53395;26.69249;26.5;3.92859
31/10/2019;12:00:00;0.103741;29.7;9.10787;24.47309;38.4383;39.61465;20.6;2.13076
31/10/2019;13:00:00;0.109503;25.3;9.32621;27.38931;41.6893;39.71443;17.7;3.3959
31/10/2019;14:00:00;0.115267;26.1;9.45098;33.26973;47.76102;35.22411;19.2;3.26273
31/10/2019;15:00:00;0.138321;24.7;8.85834;41.15851;54.74111;27.04174;19.5;1.99759
31/10/2019;16:00:00;0.175783;25.3;12.85083;53.10851;72.81285;15.56646;17.7;2.26393
31/10/2019;17:00:00;0.17002;27.9;11.35365;49.38025;66.78894;15.81592;20;2.26393
31/10/2019;18:00:00;0.201717;25.9;11.69675;54.49561;72.43038;10.87657;21.4;1.931
31/10/2019;19:00:00;0.187309;28;11.44722;52.0575;69.60966;7.3342;25.5;2.33052
31/10/2019;20:00:00;0.201717;32.2;9.98123;46.70372;62.00805;7.58366;26.4;1.73124
31/10/2019;21:00:00;0.187309;30.1;9.13906;43.16633;57.17936;7.28431;30;1.33173
31/10/2019;22:00:00;0.187309;34.1;7.64188;39.05559;50.77298;8.6314;31.9;0.9988
31/10/2019;23:00:00;0.190191;34.4;12.28939;42.01718;60.86064;4.6899;33.7;1.19856
31/10/2019;24:00:00;0.168809;17.5;25.80145;45.84008;85.40176;2.46136;15.3;1.02292
31/10/2018;01:00:00;0.122241;15.9;10.68101;44.55653;60.93385;6.12015;12.6;0.74394
31/10/2018;02:00:00;0.101868;16.6;9.39533;44.53944;58.94541;8.08259;13.4;0.83693
31/10/2018;03:00:00;0.104778;17;7.6811;42.31476;54.09227;9.28001;16.2;0.6277
31/10/2018;04:00:00;0.334708;19.8;43.08667;44.39415;110.45946;2.84387;18.3;1.11591
31/10/2018;05:00:00;0.34926;26.1;99.16198;55.37488;207.42113;0.99785;17.9;1.74361
31/10/2018;06:00:00;0.451128;23.5;108.32655;58.30872;224.40711;1.09764;20.2;1.95284
31/10/2018;07:00:00;0.355081;28.8;127.67764;68.92862;264.69827;1.44688;23.8;2.23182
31/10/2018;08:00:00;0.276498;30.1;116.20544;68.2187;246.39789;2.94366;25.3;1.95284
31/10/2018;09:00:00;0.264856;31.6;87.12936;62.75342;196.3499;7.08474;24.8;1.8831
31/10/2018;10:00:00;0.224109;32.8;65.00912;55.72229;155.40154;11.37549;21.5;6.48622
31/10/2018;11:00:00;0.148436;28.7;27.65854;42.36909;84.77827;20.50582;15;4.46364
31/10/2018;12:00:00;0.101868;26.7;21.88948;40.85139;74.41479;24.94625;12.8;2.09233
31/10/2018;13:00:00;0.061121;19.4;17.90058;39.53625;66.98343;31.63185;13.5;2.72003
31/10/2018;14:00:00;0.130973;27.4;28.54863;57.02978;100.80373;14.41893;18.8;3.76619
31/10/2018;15:00:00;0.162988;29.9;32.83422;64.66417;115.00928;10.12818;20.4;2.92926
31/10/2018;16:00:00;0.250303;28.8;37.11981;73.10743;130.02367;3.44258;19.7;2.09233
31/10/2018;17:00:00;0.395828;31;61.61361;75.43752;169.91041;2.14538;24.2;1.67386
31/10/2018;18:00:00;0.203735;26.6;26.90033;64.15752;105.40411;2.59441;21.1;1.46463
31/10/2018;19:00:00;0.218288;25.1;30.3288;60.21499;106.7185;2.49463;21.8;1.81335
31/10/2018;20:00:00;0.168809;26.5;16.51601;55.40979;80.73398;2.84387;18.4;1.74361
31/10/2018;21:00:00;0.165899;25.9;13.15347;50.30325;70.47162;6.38624;20.2;1.53438
31/10/2018;22:00:00;0.11642;23.5;8.43932;42.21379;55.1539;10.677;17.4;1.8831
31/10/2018;23:00:00;0.110599;21.5;12.19745;46.71377;65.41627;7.08474;18.9;1.39489
31/10/2018;24:00:00;0.187436;21.3;4.67051;42.31276;49.47411;12.90553;16.3;0.66614
31/10/2017;01:00:00;0.112462;24;4.10594;33.8675;40.16319;16.29822;16.4;1.04679
31/10/2017;02:00:00;0.168693;21.4;3.65686;31.32094;36.92804;16.76388;15.1;0.85646
31/10/2017;03:00:00;0.112462;20.8;3.57987;28.89426;34.38332;19.45808;16.1;0.92784
31/10/2017;04:00:00;0.112462;19.7;3.88782;29.42814;35.38937;22.50152;14.1;0.92784
31/10/2017;05:00:00;0.25304;18.9;14.58893;29.64945;52.01883;19.65765;15.8;1.42744
31/10/2017;06:00:00;0.393617;20;12.89523;40.64992;60.42233;15.36689;15.1;1.21332
31/10/2017;07:00:00;0.477963;25.4;27.75362;56.51163;99.06657;6.13678;13;1.28469
31/10/2017;08:00:00;0.365502;27.3;33.79705;62.69102;114.51244;4.73979;14.1;1.42744
31/10/2017;09:00:00;0.309271;26.6;27.79211;57.87291;100.48689;9.03054;15.1;1.07058
31/10/2017;10:00:00;0.337386;27.2;30.60211;60.25159;107.17417;7.18452;16.2;1.21332
31/10/2017;11:00:00;0.421733;31.2;36.9535;60.39592;117.05716;8.03269;19.9;1.64155
31/10/2017;12:00:00;0.449848;27.5;41.07227;60.70867;123.68527;7.28431;16.7;1.35607
31/10/2017;13:00:00;0.56231;31.9;48.11653;49.73008;123.50773;9.23011;18.9;1.28469
31/10/2017;14:00:00;0.674771;31.3;38.95514;61.76524;121.49563;6.08689;17.9;1.57018
31/10/2017;15:00:00;0.337386;28.1;20.28593;54.1139;85.21856;10.77678;15.2;1.28469
31/10/2017;16:00:00;0.449848;25.1;21.36374;59.38529;92.14257;14.36904;13.9;0.78509
31/10/2017;17:00:00;0.365502;21.3;34.45144;71.39309;124.21789;14.6684;12.3;1.35607
31/10/2017;18:00:00;0.365502;19;22.59552;62.6452;97.29119;19.10883;9.7;1.28469
31/10/2017;19:00:00;0.477963;20.1;15.39729;52.31852;75.92737;22.25206;12;0.99921
31/10/2017;20:00:00;0.365502;23.1;14.81989;51.42847;74.15198;19.55786;12.4;1.28469
31/10/2017;21:00:00;0.421733;23.2;13.24167;50.35678;70.66039;17.41248;15.5;1.07058
31/10/2017;22:00:00;0.196808;25.7;11.58646;51.2377;69.00336;12.37334;15.6;0.92784
31/10/2017;23:00:00;0.112462;26.3;7.19823;40.92251;51.95965;23.10023;15.4;1.28469
31/10/2017;24:00:00;0.436866;38;68.32959;44.53256;149.30314;1.06437;30.3;1.82183
31/10/2016;01:00:00;0.37982;35.6;49.77143;35.83706;112.15219;0.79828;29.6;1.82183
31/10/2016;02:00:00;0.599563;38.3;92.19387;40.60142;181.96338;2.24516;33.3;2.01696
31/10/2016;03:00:00;0.431045;36.2;78.23284;35.84551;155.80086;0.54882;32;1.75686
31/10/2016;04:00:00;0.342566;40.9;50.14053;33.26507;110.14613;0.94796;34;1.69167
31/10/2016;05:00:00;0.394082;46.1;69.16684;35.16036;141.2147;0.89807;43.1;1.69167
31/10/2016;06:00:00;0.47965;51.2;95.17336;43.03173;188.96217;0.99785;40.5;2.34159
31/10/2016;07:00:00;0.522435;45.7;115.13577;51.21006;227.74911;0.84817;41.6;2.27707
31/10/2016;08:00:00;0.630996;46.7;158.04102;49.45725;291.78343;1.44688;39;2.27707
31/10/2016;09:00:00;0.619354;48;150.37917;50.02;280.59818;1.64645;37.8;2.66689
31/10/2016;10:00:00;0.559398;42.3;99.64306;44.94327;197.72716;2.94366;32.4;2.47198
31/10/2016;11:00:00;0.451128;37.8;78.78633;53.50697;174.31099;4.6899;28.4;3.31814
31/10/2016;12:00:00;0.562309;48.7;151.65609;75.86027;308.39636;4.19097;41.3;3.96873
31/10/2016;13:00:00;0.505263;58.7;129.56485;70.48806;269.15138;5.43828;44;4.35855
31/10/2016;14:00:00;0.496822;57.1;125.22393;70.60376;262.61111;5.03914;36;4.35855
31/10/2016;15:00:00;0.588212;41.2;84.1491;71.77421;200.80103;3.9914;31.2;2.86246
31/10/2016;16:00:00;0.491001;58.1;103.133;69.09002;227.22508;1.39699;34.6;2.79794
31/10/2016;17:00:00;0.945039;66.6;215.0339;101.58339;431.29744;0.94796;41.1;3.96873
31/10/2016;18:00:00;1.541401;64.9;288.32899;115.43515;557.53343;0.99785;46.1;4.29336
31/10/2016;19:00:00;1.481736;69.7;244.40345;83.43329;458.18002;2.19527;51.2;4.22817
31/10/2016;20:00:00;0.870531;53.2;148.97439;74.87007;303.29429;1.29721;40.7;2.79794
31/10/2016;21:00:00;0.545428;47.8;76.87048;56.90261;174.76903;1.64645;36.9;1.36637
31/10/2016;22:00:00;0.368178;38.6;30.64616;45.56149;92.55161;1.64645;28.2;0.8455
31/10/2016;23:00:00;0.339655;32.7;35.20068;44.59568;98.56929;1.9957;27.5;1.04041
31/10/2016;24:00:00;0.159786;23.6;8.1482;41.85761;54.35134;5.28661;14.4;2.68662
31/10/2015;01:00:00;0.177249;23.6;4.55431;38.73323;45.7164;5.48751;15.3;3.03343
31/10/2015;02:00:00;0.191802;19;4.63777;39.31957;46.43072;4.06574;13.1;2.72942
31/10/2015;03:00:00;0.142032;20.1;7.95996;39.46348;51.66858;3.0614;12;2.08016
31/10/2015;04:00:00;0.174339;20.8;4.91998;34.36284;41.9067;3.61421;15.8;1.75486
31/10/2015;05:00:00;0.153674;21.4;18.77187;38.88638;67.66951;0.95395;14.9;1.68967
31/10/2015;06:00:00;0.153674;20.7;14.0711;35.5223;57.09769;0.90355;17.8;1.23466
31/10/2015;07:00:00;0.171137;20.4;17.11046;30.52924;56.76491;1.40547;18.3;1.29918
31/10/2015;08:00:00;0.183362;29.5;27.45214;29.24404;71.33673;1.90689;24;1.42957
31/10/2015;09:00:00;0.224691;34.2;30.74314;30.1979;77.33672;3.46354;26.4;1.75486
31/10/2015;10:00:00;0.227601;25.4;25.60364;28.84002;68.09839;6.42466;26.8;2.66489
31/10/2015;11:00:00;0.165316;31.3;25.03924;25.46685;63.85981;11.59402;25.4;4.29004
