_id;recvTime;devAddr;Timestamp;NO2;PM1;PM10;PM25;LAT;LON
61ae380f99f63261d67cb88d;2021-12-06T16:19:27.428Z;2044802;06-12-2021T17:19:27.0393+0100;0.018617403;0.22516972;0.25941658;0.25898117;64.751465;20.954414
61ae388899f63261d67cb890;2021-12-06T16:21:28.283Z;2044802;06-12-2021T17:21:28.0248+0100;0.017402135;0.2915669;0.35743862;0.35656792;64.751465;20.954414
61ae3a2e99f63261d67cb899;2021-12-06T16:28:30.897Z;2044802;06-12-2021T17:28:30.0856+0100;0.01732381;0.20150091;0.22449102;0.22426037;64.751465;20.954414
61ae3a6b99f63261d67cb89b;2021-12-06T16:29:31.336Z;2044802;06-12-2021T17:29:31.0303+0100;0.01799675;0.29477617;0.34691405;0.3458616;64.751465;20.954414
61ae3ab099f63261d67cb89d;2021-12-06T16:30:36.909Z;2044802;06-12-2021T17:30:36.0868+0100;0.018188689;0.37778774;0.43942937;0.43834424;64.751465;20.954414
61ae3c8a99f63261d67cb8a8;2021-12-06T16:38:34.919Z;2044802;06-12-2021T17:38:34.0877+0100;0.017403988;0.2049888;0.24461429;0.2376854;64.751465;20.954414
61ae3cca99f63261d67cb8ab;2021-12-06T16:39:35.359Z;2044802;06-12-2021T17:39:35.0327+0100;0.017301064;0.29410878;0.33521134;0.33475348;64.751465;20.954414
61ae3d0799f63261d67cb8ad;2021-12-06T16:40:35.846Z;2044802;06-12-2021T17:40:35.0813+0100;0.017876254;0.26691908;0.3169523;0.31645474;64.751465;20.954414
61ae3ee799f63261d67cb8b8;2021-12-06T16:48:38.841Z;2044802;06-12-2021T17:48:38.0809+0100;0.017321419;0.176514;0.20843509;0.20759974;64.751465;20.954414
61ae3f2399f63261d67cb8bb;2021-12-06T16:49:39.333Z;2044802;06-12-2021T17:49:39.0284+0100;0.018286576;0.2845277;0.30431935;0.30426854;64.751465;20.954414
61ae3f5f99f63261d67cb8bc;2021-12-06T16:50:39.752Z;2044802;06-12-2021T17:50:39.0714+0100;0.018168632;0.27102903;0.32040176;0.31991315;64.751465;20.954414
61ae414299f63261d67cb8c8;2021-12-06T16:58:42.778Z;2044802;06-12-2021T17:58:42.0748+0100;0.017812863;0.18623422;0.20903723;0.20880356;64.751465;20.954414
61ae417f99f63261d67cb8ca;2021-12-06T16:59:43.304Z;2044802;06-12-2021T17:59:43.0263+0100;0.018026846;0.27256325;0.34057513;0.33969042;64.751465;20.954414
61ae41bb99f63261d67cb8cc;2021-12-06T17:00:43.684Z;2044802;06-12-2021T18:00:43.0642+0100;0.018583814;0.19747712;0.23085879;0.23042503;64.751465;20.954414
61ae439e99f63261d67cb8d7;2021-12-06T17:08:46.706Z;2044802;06-12-2021T18:08:46.0673+0100;0.017148044;0.21494193;0.23612875;0.23590505;64.751465;20.954414
61ae43db99f63261d67cb8da;2021-12-06T17:09:47.179Z;2044802;06-12-2021T18:09:47.0147+0100;0.01817077;0.16574857;0.21601309;0.2084683;64.751465;20.954414
61ae441899f63261d67cb8dc;2021-12-06T17:10:47.610Z;2044802;06-12-2021T18:10:47.0568+0100;0.018236864;0.28071064;0.29814568;0.2981037;64.751465;20.954414
61ae45fd99f63261d67cb8e6;2021-12-06T17:18:50.634Z;2044802;06-12-2021T18:18:50.0604+0100;0.017268423;0.19355428;0.2037563;0.2037345;64.751465;20.954414
61ae463799f63261d67cb8e9;2021-12-06T17:19:51.137Z;2044802;06-12-2021T18:19:51.0083+0100;0.017978458;0.21622919;0.23179105;0.23175037;64.751465;20.954414
61ae467399f63261d67cb8ea;2021-12-06T17:20:51.542Z;2044802;06-12-2021T18:20:51.0504+0100;0.017684422;0.21294862;0.24338086;0.24312103;64.751465;20.954414
61ae485699f63261d67cb8f6;2021-12-06T17:28:54.580Z;2044802;06-12-2021T18:28:54.0548+0100;0.017358406;0.25455958;0.2712913;0.27124965;64.751465;20.954414
61ae489399f63261d67cb8f8;2021-12-06T17:29:55.037Z;2044802;06-12-2021T18:29:55.0007+0100;0.016941912;0.20388116;0.22386624;0.22323954;64.751465;20.954414
61ae48d399f63261d67cb8fa;2021-12-06T17:30:55.505Z;2044802;06-12-2021T18:30:55.0460+0100;0.017732572;0.2818218;0.33753964;0.33686328;64.751465;20.954414
61ae4aef99f63261d67cb905;2021-12-06T17:39:58.959Z;2044802;06-12-2021T18:39:58.0927+0100;0.017528785;0.1901367;0.2208446;0.22042225;64.751465;20.954414
61ae4b2d99f63261d67cb907;2021-12-06T17:40:59.456Z;2044802;06-12-2021T18:40:59.0419+0100;0.017693875;0.20812829;0.25552493;0.2544819;64.751465;20.954414
61ae4d0f99f63261d67cb910;2021-12-06T17:49:02.431Z;2044802;06-12-2021T18:49:02.0399+0100;0.01787774;0.34407893;0.40140212;0.4007271;64.751465;20.954414
61ae4d4a99f63261d67cb913;2021-12-06T17:50:02.894Z;2044802;06-12-2021T18:50:02.0848+0100;0.018553782;0.19715005;0.21785013;0.21762644;64.751465;20.954414
61ae4d8799f63261d67cb914;2021-12-06T17:51:03.357Z;2044802;06-12-2021T18:51:03.0325+0100;0.018635945;0.26975402;0.30314702;0.30247968;64.751465;20.954414
61ae4f6a99f63261d67cb91e;2021-12-06T17:59:06.378Z;2044802;06-12-2021T18:59:06.0345+0100;0.018541975;0.22466688;0.24873082;0.24849431;64.751465;20.954414
61ae4fa899f63261d67cb920;2021-12-06T18:00:06.814Z;2044802;06-12-2021T19:00:06.0771+0100;0.017759737;0.23624642;0.26525626;0.2650024;64.751465;20.954414
61ae4fe499f63261d67cb922;2021-12-06T18:01:07.280Z;2044802;06-12-2021T19:01:07.0243+0100;0.018616412;0.22184172;0.270537;0.269471;64.751465;20.954414
61ae51c799f63261d67cb92c;2021-12-06T18:09:10.348Z;2044802;06-12-2021T19:09:10.0307+0100;0.018245447;0.29042786;0.32352623;0.32326025;64.751465;20.954414
61ae520299f63261d67cb92f;2021-12-06T18:10:10.735Z;2044802;06-12-2021T19:10:10.0705+0100;0.017589668;0.29350805;0.32434726;0.32409018;64.751465;20.954414
61ae523f99f63261d67cb930;2021-12-06T18:11:11.203Z;2044802;06-12-2021T19:11:11.0156+0100;0.017583566;0.23700793;0.2746442;0.27418905;64.751465;20.954414
61ae542299f63261d67cb938;2021-12-06T18:19:14.221Z;2044802;06-12-2021T19:19:14.0181+0100;0.01726142;0.23722067;0.26189828;0.26165822;64.751465;20.954414
61ae546299f63261d67cb93a;2021-12-06T18:20:14.686Z;2044802;06-12-2021T19:20:14.0640+0100;0.017123654;0.26462862;0.29972917;0.29887173;64.751465;20.954414
61ae549b99f63261d67cb93c;2021-12-06T18:21:15.146Z;2044802;06-12-2021T19:21:15.0114+0100;0.016805276;0.30699754;0.35157797;0.3511007;64.751465;20.954414
61ae567e99f63261d67cb945;2021-12-06T18:29:18.161Z;2044802;06-12-2021T19:29:18.0132+0100;0.017646287;0.35531014;0.40316835;0.40268722;64.751465;20.954414
61ae56bc99f63261d67cb948;2021-12-06T18:30:18.594Z;2044802;06-12-2021T19:30:18.0564+0100;0.018360203;0.44656166;0.48665583;0.48637608;64.751465;20.954414
61ae56f799f63261d67cb94a;2021-12-06T18:31:19.056Z;2044802;06-12-2021T19:31:19.0026+0100;0.018242534;0.27568933;0.31191877;0.31147403;64.751465;20.954414
61ae58da99f63261d67cb954;2021-12-06T18:39:22.109Z;2044802;06-12-2021T19:39:22.0056+0100;0.017304337;0.36622453;0.40611938;0.40583453;64.751465;20.954414
61ae591899f63261d67cb956;2021-12-06T18:40:22.552Z;2044802;06-12-2021T19:40:22.0522+0100;0.01831232;0.3192713;0.35186997;0.3512074;64.751465;20.954414
61ae595499f63261d67cb957;2021-12-06T18:41:22.991Z;2044802;06-12-2021T19:41:22.0959+0100;0.017916573;0.35766184;0.38897517;0.38832217;64.751465;20.954414
61ae5b3699f63261d67cb962;2021-12-06T18:49:26.014Z;2044802;06-12-2021T19:49:25.0983+0100;0.017633649;0.36067656;0.4156233;0.41496462;64.751465;20.954414
61ae5b7299f63261d67cb963;2021-12-06T18:50:26.486Z;2044802;06-12-2021T19:50:26.0446+0100;0.017258305;0.29988673;0.32931337;0.32866865;64.751465;20.954414
61ae5d9199f63261d67cb96e;2021-12-06T18:59:29.942Z;2044802;06-12-2021T19:59:29.0903+0100;0.0187581;0.30489004;0.34296903;0.34253448;64.751465;20.954414
61ae5dce99f63261d67cb970;2021-12-06T19:00:30.408Z;2044802;06-12-2021T20:00:30.0365+0100;0.018664597;0.29550615;0.3536869;0.35144728;64.751465;20.954414
61ae5e0b99f63261d67cb972;2021-12-06T19:01:30.877Z;2044802;06-12-2021T20:01:30.0829+0100;0.018660668;0.2592218;0.35271266;0.34352615;64.751465;20.954414
61ae5fb799f63261d67cb97a;2021-12-06T19:08:38.624Z;2044802;06-12-2021T20:08:38.0577+0100;0.017219594;0.34958684;0.3758182;0.37574825;64.751465;20.954414
61ae602f99f63261d67cb97e;2021-12-06T19:10:34.450Z;2044802;06-12-2021T20:10:34.0420+0100;0.017691161;0.18418716;0.22170644;0.21926136;64.751465;20.954414
61ae606b99f63261d67cb97f;2021-12-06T19:11:34.879Z;2044802;06-12-2021T20:11:34.0835+0100;0.017169291;0.2939993;0.33245707;0.33201265;64.751465;20.954414
61ae620f99f63261d67cb988;2021-12-06T19:18:37.518Z;2044802;06-12-2021T20:18:37.0489+0100;0.01783834;0.2206632;0.2603685;0.25351477;64.751465;20.954414
61ae628799f63261d67cb98b;2021-12-06T19:20:38.367Z;2044802;06-12-2021T20:20:38.0321+0100;0.01753957;0.37418985;0.40915313;0.40889117;64.751465;20.954414
61ae62c399f63261d67cb98d;2021-12-06T19:21:38.846Z;2044802;06-12-2021T20:21:38.0803+0100;0.017471854;0.20878851;0.22175646;0.22172524;64.751465;20.954414
61ae646999f63261d67cb996;2021-12-06T19:28:41.461Z;2044802;06-12-2021T20:28:41.0420+0100;0.018018868;0.17714429;0.19144516;0.19140576;64.751465;20.954414
61ae64e299f63261d67cb999;2021-12-06T19:30:42.336Z;2044802;06-12-2021T20:30:42.0290+0100;0.017450158;0.25849357;0.2877067;0.2874573;64.751465;20.954414
61ae651e99f63261d67cb99b;2021-12-06T19:31:42.758Z;2044802;06-12-2021T20:31:42.0713+0100;0.017532172;0.31157246;0.35473925;0.35428223;64.751465;20.954414
61ae66c799f63261d67cb9a3;2021-12-06T19:38:45.457Z;2044802;06-12-2021T20:38:45.0412+0100;0.018129181;0.37986252;0.42920572;0.42832357;64.751465;20.954414
61ae673e99f63261d67cb9a7;2021-12-06T19:40:46.215Z;2044802;06-12-2021T20:40:46.0184+0100;0.018619128;0.23730406;0.26131433;0.2610831;64.751465;20.954414
61ae677a99f63261d67cb9a8;2021-12-06T19:41:46.694Z;2044802;06-12-2021T20:41:46.0637+0100;0.018605981;0.23101307;0.25938028;0.25913206;64.751465;20.954414
61ae692299f63261d67cb9b0;2021-12-06T19:48:49.348Z;2044802;06-12-2021T20:48:49.0315+0100;0.01739169;0.3244807;0.386002;0.38492754;64.751465;20.954414
61ae699a99f63261d67cb9b3;2021-12-06T19:50:50.153Z;2044802;06-12-2021T20:50:50.0107+0100;0.01793307;0.20729865;0.23019546;0.22996815;64.751465;20.954414
61ae69d799f63261d67cb9b5;2021-12-06T19:51:50.644Z;2044802;06-12-2021T20:51:50.0602+0100;0.018910917;0.3719182;0.42327902;0.42225096;64.751465;20.954414
61ae6bf699f63261d67cb9bf;2021-12-06T20:00:54.081Z;2044802;06-12-2021T21:00:54.0051+0100;0.0167769;0.24492966;0.2634262;0.26337674;64.751465;20.954414
61ae6dd999f63261d67cb9c8;2021-12-06T20:08:57.208Z;2044802;06-12-2021T21:08:57.0174+0100;0.017799173;0.4153729;0.4969614;0.49588603;64.751465;20.954414
61ae6e5599f63261d67cb9cc;2021-12-06T20:10:58.111Z;2044802;06-12-2021T21:10:58.0029+0100;0.017556999;0.29815698;0.33986607;0.33901942;64.751465;20.954414
61ae6e9199f63261d67cb9cd;2021-12-06T20:11:58.483Z;2044802;06-12-2021T21:11:58.0449+0100;0.017399717;0.2884107;0.32052374;0.32026756;64.751465;20.954414
61ae703699f63261d67cb9d6;2021-12-06T20:19:01.135Z;2044802;06-12-2021T21:19:01.0089+0100;0.018031405;0.19505812;0.22236751;0.2221203;64.751465;20.954414
61ae70ad99f63261d67cb9d9;2021-12-06T20:21:01.938Z;2044802;06-12-2021T21:21:01.0903+0100;0.017384764;0.19074635;0.21006438;0.20945077;64.751465;20.954414
61ae70ea99f63261d67cb9db;2021-12-06T20:22:02.398Z;2044802;06-12-2021T21:22:02.0366+0100;0.017675655;0.19259675;0.21533746;0.21510689;64.751465;20.954414
61ae725b99f63261d67cb9e3;2021-12-06T20:28:11.838Z;2044802;06-12-2021T21:28:11.0804+0100;0.017615749;0.16142355;0.16603452;0.16603158;64.751465;20.954414
